TOT_POP,Bachelor's degree or higher 2014-18,Population Aged 60+,STATE_FIPS,anycondition_number,Total Hospitals (2019)
50825.0,9275.0,10914.0,27.0,16593.0,1.150342023
29442.0,3886.0,6978.0,55.0,10519.0,0.673559852
8664.0,786.0,2514.0,29.0,3468.0,0.172531834
92573.0,23173.0,23009.0,26.0,27702.0,1.333595974
40959.0,4505.0,9546.0,39.0,13722.0,0.679762644
10541.0,929.0,3347.0,29.0,4336.0,0.209909749
3478.0,503.0,1378.0,48.0,1608.0,0.063375508
25383.0,4937.0,7463.0,26.0,9756.0,0.365664574
7097.0,789.0,2404.0,31.0,2695.0,0.342109546
33308.0,8059.0,9255.0,26.0,11538.0,0.479831211
160530.0,73626.0,23816.0,51.0,43770.0,1.809280338
13345.0,2285.0,1915.0,2.0,3603.0,0.380025168
10982.0,968.0,2783.0,22.0,4417.0,0.372352831
17069.0,1964.0,4418.0,19.0,6016.0,0.63816523
70795.0,12911.0,16941.0,36.0,23148.0,0.601363438
219564.0,41866.0,60113.0,41.0,75893.0,3.195972619
72480.0,9535.0,11996.0,48.0,28400.0,1.320717884
58086.0,7401.0,11657.0,39.0,21940.0,0.964005296
12269.0,1043.0,4099.0,5.0,5201.0,0.358239778
14917.0,1221.0,3353.0,22.0,6115.0,0.505771916
7310.0,1273.0,2096.0,20.0,2544.0,0.348991329
13280.0,1921.0,3473.0,20.0,4614.0,0.634008872
8981.0,1265.0,2584.0,19.0,3581.0,0.335776081
53652.0,8808.0,8743.0,29.0,16901.0,1.068406967
602495.0,132615.0,115716.0,24.0,212754.0,4.985298007
6833.0,545.0,2258.0,13.0,3172.0,0.094185784
40796.0,4694.0,11054.0,55.0,14268.0,0.933311178
2043.0,310.0,670.0,46.0,675.0,0.131995443
181516.0,43120.0,27710.0,38.0,54485.0,9.313693218
28020.0,3326.0,7284.0,47.0,11719.0,0.475966801
62162.0,11001.0,13694.0,37.0,20437.0,0.670492949
159256.0,26894.0,30193.0,27.0,43540.0,3.604503082
2629.0,394.0,837.0,20.0,1057.0,0.12551275
16868.0,2397.0,4835.0,19.0,6361.0,0.630650366
57358.0,9336.0,13488.0,55.0,19722.0,1.312208613
87092.0,9344.0,18271.0,48.0,34525.0,1.586975193
2608.0,356.0,840.0,31.0,944.0,0.125718148
362265.0,50403.0,68411.0,48.0,135074.0,6.601129474
58485.0,4081.0,8834.0,48.0,21160.0,1.065703442
36459.0,3070.0,6475.0,48.0,14072.0,0.664349522
264461.0,47775.0,60531.0,17.0,96548.0,3.881476845
10319.0,631.0,2606.0,5.0,3999.0,0.301302166
92387.0,15185.0,23452.0,1.0,34665.0,1.9090289
22203.0,3187.0,6816.0,54.0,9767.0,0.688529166
42565.0,6325.0,9945.0,18.0,13482.0,0.83961184
6918.0,851.0,1256.0,2.0,2346.0,0.19700368
7289.0,1001.0,2115.0,55.0,2441.0,0.16675422
1052567.0,421720.0,209461.0,24.0,262835.0,8.709383757
35286.0,4026.0,8521.0,48.0,13661.0,0.642975321
6948.0,923.0,1986.0,48.0,3005.0,0.126605241
46430.0,6102.0,11338.0,36.0,16954.0,0.39439656
52879.0,8479.0,9258.0,22.0,19575.0,1.792901597
55922.0,7737.0,10806.0,27.0,15675.0,1.265704409
2450758.0,333718.0,437180.0,6.0,700860.0,22.24185659
66100.0,7211.0,14777.0,13.0,26016.0,0.911119614
1770.0,259.0,546.0,31.0,705.0,0.085322516
42470.0,3345.0,8705.0,13.0,15474.0,0.58540469
10766.0,1715.0,2950.0,48.0,3820.0,0.196176169
1628701.0,758325.0,344283.0,36.0,406301.0,13.83489277
24582.0,2609.0,6859.0,27.0,8415.0,0.556373981
291923.0,56756.0,60988.0,29.0,101976.0,5.813251455
1918.0,221.0,605.0,46.0,705.0,0.123919364
16844.0,2208.0,4744.0,51.0,6071.0,0.189843132
43058.0,3683.0,10469.0,39.0,17047.0,0.714598011
23078.0,1779.0,4923.0,29.0,8749.0,0.459567136
564022.0,109080.0,124173.0,25.0,181677.0,6.128765114
75036.0,12917.0,13870.0,28.0,30173.0,2.487356229
7176.0,1034.0,2694.0,41.0,2743.0,0.104453824
35872.0,2965.0,8797.0,48.0,15256.0,0.65365331
1825.0,219.0,600.0,31.0,697.0,0.087973781
102826.0,16072.0,21069.0,24.0,34961.0,0.850825738
12188.0,1297.0,3126.0,29.0,4492.0,0.242707525
94324.0,12626.0,20099.0,48.0,36179.0,1.718755432
2840.0,409.0,969.0,20.0,1157.0,0.135586235
14011.0,1115.0,3390.0,18.0,5621.0,0.276372642
96807.0,11024.0,19219.0,6.0,29364.0,0.878572022
20764.0,1460.0,5031.0,18.0,7587.0,0.409578298
29324.0,6654.0,8475.0,56.0,8836.0,1.471943116
10262.0,1017.0,2784.0,22.0,4436.0,0.347940698
14751.0,1487.0,3544.0,48.0,5398.0,0.268790142
11706.0,1064.0,3532.0,47.0,4913.0,0.198846087
25675.0,2674.0,5570.0,24.0,10320.0,0.21244579
9252.0,770.0,2342.0,21.0,3680.0,0.217406581
5821.0,574.0,1349.0,40.0,2365.0,0.184532189
8009.0,1014.0,2744.0,21.0,3492.0,0.188198152
59830.0,5594.0,11580.0,22.0,21501.0,2.028580392
42639.0,4040.0,10394.0,29.0,16843.0,0.849097977
25349.0,3262.0,7816.0,48.0,9754.0,0.461905045
7453.0,819.0,1990.0,19.0,2586.0,0.278648161
68114.0,8432.0,15529.0,5.0,27960.0,1.988845404
19268.0,2321.0,5568.0,55.0,6580.0,0.440803995
39981.0,5065.0,9549.0,19.0,13674.0,1.494784935
16351.0,1728.0,4359.0,18.0,5944.0,0.322530088
22036.0,2943.0,8028.0,53.0,9564.0,0.269031586
14876.0,1531.0,3703.0,47.0,5737.0,0.252693866
48021.0,6625.0,12609.0,8.0,17140.0,0.750385563
2151.0,393.0,645.0,2.0,823.0,0.061253963
22068.0,2019.0,5857.0,47.0,9034.0,0.374862076
153095.0,25616.0,31993.0,13.0,57876.0,2.110255027
12166.0,1156.0,3164.0,48.0,4881.0,0.221686724
7879.0,910.0,2505.0,41.0,3244.0,0.114686689
41641.0,7876.0,5755.0,51.0,12067.0,0.469321887
12838.0,1355.0,2860.0,13.0,4739.0,0.176958451
6475.0,838.0,1823.0,27.0,2198.0,0.146551197
66726.0,8360.0,14535.0,48.0,25401.0,1.215869502
69524.0,14752.0,21116.0,37.0,28232.0,0.749901094
16630.0,2576.0,4097.0,17.0,6248.0,0.244077425
33780.0,4575.0,7762.0,39.0,10585.0,0.560618719
8276.0,661.0,2898.0,26.0,3503.0,0.119223103
16735.0,2323.0,4106.0,35.0,6306.0,0.327443844
16904.0,1875.0,4455.0,19.0,6222.0,0.631996312
15600.0,2250.0,4029.0,55.0,5512.0,0.356889263
45754.0,3204.0,10606.0,45.0,19053.0,0.620957344
16121.0,2017.0,3467.0,29.0,5649.0,0.321027897
659300.0,145462.0,138161.0,1.0,233701.0,13.62337508
128622.0,15799.0,19451.0,48.0,43786.0,2.34372759
5520.0,665.0,1536.0,40.0,2192.0,0.174990154
76737.0,14746.0,26654.0,53.0,27160.0,0.936861356
3603.0,527.0,1327.0,20.0,1509.0,0.1720131
13401.0,1044.0,3623.0,29.0,5771.0,0.266862778
6968.0,558.0,1649.0,22.0,2607.0,0.236255193
597695.0,173384.0,100693.0,41.0,164334.0,8.700045792
935764.0,189720.0,169553.0,47.0,313134.0,15.89552453
27109.0,3848.0,8552.0,37.0,10171.0,0.292403613
23906.0,3039.0,6376.0,17.0,9179.0,0.350866803
82366.0,12110.0,20461.0,18.0,28362.0,1.624702662
254149.0,59717.0,42210.0,13.0,71867.0,3.503179104
103670.0,14241.0,22817.0,29.0,38545.0,2.064447742
2236.0,283.0,537.0,30.0,696.0,0.117871986
10720.0,1486.0,3168.0,19.0,3696.0,0.400792739
6392.0,633.0,1759.0,17.0,2359.0,0.093814967
10897.0,1142.0,2825.0,5.0,4393.0,0.318179058
756865.0,231209.0,120689.0,13.0,204702.0,10.43259526
1866.0,387.0,578.0,30.0,618.0,0.09836723
169290.0,28785.0,31603.0,55.0,55934.0,3.872934831
1148.0,273.0,175.0,2.0,352.0,0.032691562
61893.0,9122.0,14197.0,39.0,22721.0,1.027186926
19489.0,1660.0,4677.0,18.0,7861.0,0.384428407
18389.0,2120.0,4934.0,48.0,7277.0,0.335081142
513.0,98.0,141.0,30.0,166.0,0.027043081
12841.0,1225.0,3759.0,1.0,5876.0,0.265338631
692587.0,189249.0,113356.0,47.0,205657.0,11.76475441
26158.0,5207.0,7299.0,8.0,7539.0,0.408750038
92368.0,16727.0,16155.0,21.0,33675.0,2.17049406
70975.0,9161.0,18311.0,24.0,27494.0,0.587277116
28919.0,3157.0,5674.0,28.0,11485.0,0.958631254
12902.0,1913.0,3469.0,51.0,5105.0,0.145414159
17307.0,3162.0,1822.0,51.0,5230.0,0.195061452
51859.0,8332.0,10197.0,51.0,17387.0,0.584485573
24763.0,2626.0,5586.0,29.0,9087.0,0.493121631
49038.0,5106.0,9596.0,47.0,18324.0,0.832992861
3671.0,228.0,636.0,48.0,1304.0,0.06689232
1987.0,319.0,734.0,31.0,719.0,0.09578296
15063.0,2442.0,3584.0,19.0,5210.0,0.563166141
92101.0,29165.0,18413.0,41.0,22352.0,1.340621751
3309.0,411.0,1156.0,20.0,1395.0,0.15797706
31980.0,5298.0,8464.0,13.0,11480.0,0.440810972
51276.0,7971.0,15447.0,42.0,18888.0,0.796742109
369811.0,103968.0,75299.0,34.0,111806.0,3.403988766
11736.0,1537.0,3127.0,12.0,4715.0,0.119567733
1608.0,90.0,511.0,13.0,751.0,0.022164604
6658.0,953.0,2313.0,27.0,2355.0,0.150693107
36249.0,5037.0,8552.0,21.0,15005.0,0.851791088
18339.0,3092.0,2037.0,51.0,5980.0,0.206692781
244076.0,42709.0,36773.0,51.0,84470.0,2.75089957
124714.0,45980.0,30279.0,34.0,34804.0,1.147951399
40574.0,5471.0,9693.0,48.0,14449.0,0.739332332
494228.0,184984.0,110520.0,34.0,120952.0,4.549206378
39022.0,3877.0,10004.0,39.0,16014.0,0.647615857
18529.0,1854.0,4779.0,12.0,7811.0,0.188775607
4426.0,607.0,1698.0,53.0,1626.0,0.054035841
15902.0,2157.0,6467.0,27.0,6077.0,0.35991616
1087.0,203.0,462.0,30.0,354.0,0.057301811
4250.0,584.0,1513.0,16.0,1680.0,0.109023559
3262.0,545.0,1048.0,46.0,1087.0,0.210753371
53285.0,5880.0,13164.0,47.0,21555.0,0.905135295
58057.0,4931.0,11434.0,48.0,24078.0,1.057904501
30169.0,4167.0,8608.0,42.0,11621.0,0.468775113
807252.0,244827.0,125537.0,25.0,195128.0,8.771746307
49421.0,8081.0,10296.0,50.0,15433.0,1.10473432
5802.0,963.0,1490.0,20.0,2155.0,0.276996948
936692.0,316107.0,211672.0,34.0,219583.0,8.621942141
2153.0,354.0,693.0,40.0,828.0,0.0682525
39135.0,6974.0,8253.0,21.0,15397.0,0.919607278
16750.0,1262.0,4047.0,21.0,7097.0,0.393597085
256359.0,36354.0,38967.0,49.0,71038.0,4.37928699
12383.0,1015.0,2815.0,21.0,5413.0,0.290979863
566880.0,140449.0,95539.0,31.0,168945.0,27.32634346
16722.0,2148.0,6057.0,5.0,7059.0,0.488261926
6237.0,651.0,1486.0,51.0,2406.0,0.070295156
5360.0,330.0,973.0,16.0,1712.0,0.137497948
9944.0,1132.0,1747.0,28.0,3929.0,0.329632048
37955.0,3616.0,8878.0,18.0,14498.0,0.748677725
103195.0,17188.0,21277.0,24.0,37217.0,0.853878999
20015.0,2661.0,5088.0,20.0,7653.0,0.955548763
9193.0,842.0,1891.0,13.0,3357.0,0.126715925
11948.0,1529.0,3394.0,16.0,3743.0,0.306497291
47196.0,9384.0,8335.0,22.0,15998.0,1.60021528
242922.0,39232.0,54633.0,22.0,98667.0,8.236450043
6199.0,512.0,1209.0,13.0,2914.0,0.085446755
37820.0,4639.0,9508.0,17.0,14933.0,0.555081673
119648.0,11290.0,19850.0,48.0,41999.0,2.180204931
26159.0,4824.0,5904.0,31.0,10513.0,1.26098966
27004.0,2540.0,6600.0,21.0,12113.0,0.634548995
61971.0,11287.0,18819.0,37.0,23383.0,0.668432782
130562.0,17832.0,27820.0,22.0,49631.0,4.426801157
31567.0,3968.0,7475.0,51.0,13899.0,0.355781178
28223.0,4015.0,7997.0,5.0,10052.0,0.824077045
110007.0,13808.0,25713.0,18.0,45106.0,2.169932566
94073.0,23361.0,25341.0,51.0,31707.0,1.060265553
14245.0,1573.0,3584.0,37.0,5643.0,0.153649691
7166.0,492.0,1716.0,21.0,3139.0,0.168389057
72290.0,5088.0,11923.0,35.0,26349.0,1.414455663
20067.0,2744.0,4736.0,19.0,6875.0,0.750252602
14847.0,1228.0,4125.0,5.0,5718.0,0.433514222
14080.0,1351.0,3963.0,17.0,5427.0,0.206651241
36953.0,7365.0,9254.0,51.0,14011.0,0.416484996
13013.0,1436.0,3301.0,51.0,4668.0,0.146665203
36929.0,5968.0,8908.0,55.0,12112.0,0.844843821
21366.0,3867.0,7704.0,17.0,7862.0,0.313587388
975280.0,226810.0,293786.0,12.0,350213.0,9.936266055
17246.0,5832.0,2905.0,8.0,3835.0,0.269489378
23148.0,2444.0,5727.0,48.0,9112.0,0.421798808
29763.0,2806.0,8196.0,1.0,12285.0,0.615004569
19215.0,2125.0,4558.0,21.0,7652.0,0.451520476
35205.0,4322.0,8335.0,19.0,12079.0,1.316222797
193048.0,39360.0,28594.0,18.0,52468.0,3.807949876
790638.0,212106.0,173485.0,25.0,239442.0,8.591215576
27436.0,2619.0,6289.0,22.0,10804.0,0.930237868
57840.0,5010.0,13600.0,1.0,20584.0,1.195170658
302838.0,76966.0,57543.0,29.0,118019.0,6.030608907
82542.0,29067.0,22925.0,44.0,23928.0,0.858743137
67554.0,10858.0,17201.0,54.0,27929.0,2.094892548
30267.0,3194.0,7883.0,47.0,12664.0,0.514135873
28203.0,3079.0,5851.0,21.0,11612.0,0.662723497
18381.0,4030.0,5327.0,19.0,6140.0,0.687217476
44753.0,6159.0,13432.0,17.0,18255.0,0.656836862
6958.0,1292.0,1894.0,31.0,2362.0,0.335409077
124937.0,18953.0,25531.0,45.0,40363.0,1.695601428
8484.0,1288.0,2691.0,48.0,3427.0,0.154593964
18883.0,2469.0,4501.0,46.0,5198.0,1.220004874
43265.0,5261.0,10951.0,40.0,17785.0,1.371548731
23410.0,2994.0,4024.0,22.0,7835.0,0.793733361
29439.0,3616.0,4382.0,16.0,8032.0,0.755186956
225763.0,48131.0,44214.0,1.0,89485.0,4.665029621
8679.0,1067.0,2842.0,19.0,3230.0,0.324485092
55945.0,12889.0,11059.0,37.0,18673.0,0.603435026
15591.0,1694.0,4251.0,35.0,6189.0,0.305059873
6841.0,917.0,2010.0,19.0,2284.0,0.255767083
40462.0,3358.0,9096.0,22.0,16100.0,1.37189403
22330.0,2276.0,6027.0,22.0,8796.0,0.757115162
27107.0,2525.0,7108.0,47.0,11477.0,0.460457961
73139.0,21089.0,20511.0,37.0,26107.0,0.788893276
4897.0,794.0,1338.0,20.0,1615.0,0.233790771
83572.0,8556.0,17601.0,48.0,32089.0,1.522834368
38109.0,7357.0,4985.0,13.0,11058.0,0.52529285
10456.0,1393.0,3112.0,48.0,4071.0,0.190527403
10222.0,1435.0,2751.0,46.0,3539.0,0.660429477
36986.0,3952.0,10290.0,1.0,14939.0,0.764256258
76806.0,8032.0,19371.0,17.0,31586.0,1.127276652
51736.0,5280.0,13441.0,1.0,21354.0,1.069041307
2247.0,411.0,729.0,53.0,850.0,0.027433018
6809.0,644.0,1666.0,13.0,2525.0,0.093854969
69087.0,7564.0,18918.0,47.0,31390.0,1.173558828
6033.0,795.0,1227.0,20.0,1901.0,0.288025265
37300.0,7920.0,11100.0,36.0,13670.0,0.316842379
11161.0,1374.0,3618.0,37.0,4766.0,0.120384991
7879.0,703.0,1550.0,13.0,3314.0,0.108603804
8419.0,1273.0,2628.0,31.0,2937.0,0.405836307
51554.0,7310.0,11571.0,55.0,16238.0,1.179427505
13765.0,3813.0,4283.0,8.0,3850.0,0.215094589
28206.0,3406.0,6613.0,18.0,9428.0,0.556374758
9002.0,1014.0,1890.0,28.0,4262.0,0.298405842
648.0,162.0,171.0,48.0,228.0,0.011807743
43592.0,4934.0,9791.0,5.0,15586.0,1.272833028
1897.0,356.0,650.0,31.0,684.0,0.091444527
8163.0,1071.0,2379.0,17.0,2885.0,0.119807818
9016.0,1430.0,2134.0,48.0,3417.0,0.164287975
16024.0,1535.0,4386.0,54.0,7262.0,0.496914442
4248.0,737.0,1407.0,27.0,1498.0,0.096146639
13726.0,1427.0,2458.0,16.0,3275.0,0.352107618
18918.0,2561.0,5437.0,55.0,6433.0,0.432796864
4029.0,902.0,1510.0,32.0,1735.0,0.058422247
145179.0,28771.0,30925.0,35.0,48978.0,2.840631604
1310300.0,333337.0,205767.0,39.0,392670.0,21.74596529
16676.0,1771.0,4020.0,5.0,6793.0,0.486918783
73055.0,11233.0,18838.0,55.0,22246.0,1.671316995
2374.0,310.0,877.0,38.0,925.0,0.121811343
5559.0,440.0,1076.0,20.0,1961.0,0.265395732
51128.0,7074.0,13904.0,55.0,18354.0,1.169681683
1150215.0,324337.0,231404.0,6.0,300047.0,10.43877734
98115.0,10968.0,19612.0,22.0,38562.0,3.326661628
21122.0,2067.0,4783.0,21.0,8597.0,0.496331798
11930.0,1176.0,3332.0,18.0,4519.0,0.235324075
37639.0,5994.0,8553.0,17.0,12925.0,0.552425148
236961.0,45385.0,34691.0,5.0,76903.0,6.918971075
31007.0,11672.0,5667.0,8.0,7052.0,0.484521463
7114.0,731.0,1388.0,48.0,2867.0,0.129630064
54402.0,8981.0,15381.0,51.0,21921.0,0.613146882
9242.0,759.0,2565.0,21.0,3874.0,0.217171597
22610.0,3291.0,6373.0,53.0,7782.0,0.276039398
32607.0,2433.0,8559.0,54.0,16745.0,1.011163829
21217.0,2673.0,6209.0,48.0,7953.0,0.386612463
31191.0,4270.0,8929.0,21.0,11947.0,0.732936517
23792.0,3936.0,8314.0,48.0,10102.0,0.433533663
20222.0,2738.0,4043.0,40.0,7156.0,0.641059943
26244.0,5961.0,8123.0,26.0,10003.0,0.378068041
54762.0,7236.0,14062.0,1.0,23618.0,1.131568734
46140.0,5862.0,6482.0,56.0,12515.0,2.316036536
88.0,17.0,27.0,15.0,41.0,0.001362909
15601.0,1993.0,4395.0,17.0,5814.0,0.228974859
29636.0,2907.0,8816.0,51.0,12380.0,0.334017518
26575.0,5915.0,4530.0,51.0,8114.0,0.299518003
246365.0,52696.0,44493.0,29.0,80390.0,4.906025543
5317.0,836.0,1631.0,20.0,1963.0,0.253842257
160647.0,29017.0,28002.0,45.0,53427.0,2.180245104
19874.0,2506.0,4287.0,19.0,6634.0,0.743036838
446527.0,92634.0,86816.0,6.0,109649.0,4.052456219
15174.0,1111.0,4297.0,39.0,6515.0,0.251830327
1781.0,130.0,480.0,35.0,684.0,0.034847773
94340.0,13498.0,18777.0,47.0,33428.0,1.602523482
14147.0,1633.0,4413.0,55.0,5295.0,0.323648231
543557.0,97090.0,122633.0,42.0,173833.0,8.445954263
175769.0,30402.0,36737.0,39.0,57814.0,2.917092706
3401.0,522.0,1149.0,31.0,1263.0,0.163944563
69907.0,8613.0,8290.0,49.0,20901.0,1.194195701
13442.0,1136.0,3018.0,21.0,5966.0,0.315864598
19000.0,2035.0,3955.0,13.0,6835.0,0.261895199
5430.0,636.0,1317.0,20.0,2152.0,0.259237061
171020.0,31210.0,35586.0,55.0,58037.0,3.912512935
9433.0,1068.0,2425.0,48.0,3830.0,0.171886476
127915.0,27653.0,16292.0,17.0,38923.0,1.877400111
28754.0,3918.0,8014.0,51.0,10544.0,0.324076788
17352.0,5621.0,5109.0,25.0,4876.0,0.188549972
43184.0,4682.0,8070.0,22.0,17459.0,1.464185453
182001.0,27608.0,29708.0,28.0,64726.0,6.033121717
28529.0,3468.0,6361.0,51.0,11642.0,0.321540888
10177.0,803.0,2880.0,29.0,4351.0,0.202661181
16291.0,2074.0,4623.0,55.0,5502.0,0.372697627
23884.0,2816.0,9877.0,26.0,11785.0,0.344070153
8026.0,820.0,1817.0,54.0,3816.0,0.24889137
5745.0,1074.0,1617.0,30.0,2065.0,0.302850876
23606.0,2671.0,6183.0,5.0,9916.0,0.689266298
3618.0,478.0,1160.0,31.0,1336.0,0.174405007
3475.0,598.0,1175.0,20.0,1340.0,0.165902171
13125.0,1710.0,3806.0,55.0,4719.0,0.300267409
51056.0,10241.0,10113.0,19.0,15694.0,1.908850195
316739.0,99488.0,51648.0,37.0,92610.0,3.41641624
90064.0,14229.0,22194.0,36.0,33304.0,0.765042683
648360.0,131433.0,120771.0,40.0,212372.0,20.55373478
38072.0,3598.0,6933.0,4.0,12934.0,0.440620745
7649.0,1038.0,2554.0,53.0,2805.0,0.09338458
52592.0,5708.0,11992.0,48.0,20430.0,0.958322226
8200.0,1069.0,2034.0,8.0,2494.0,0.128134808
110445.0,11025.0,24267.0,4.0,38682.0,1.278219115
35451.0,3362.0,7858.0,28.0,14917.0,1.175159466
105630.0,32446.0,18766.0,28.0,32731.0,3.501511788
7437.0,1108.0,2163.0,30.0,2419.0,0.392045599
23551.0,2138.0,5298.0,16.0,8250.0,0.604144434
3910.0,334.0,1198.0,17.0,1643.0,0.057386815
10178.0,1504.0,2986.0,31.0,3587.0,0.49062857
14354.0,1132.0,4882.0,39.0,6363.0,0.238221465
7348.0,907.0,1985.0,40.0,2925.0,0.232939791
6352.0,446.0,1362.0,13.0,2879.0,0.0875557
46721.0,3643.0,6771.0,22.0,16508.0,1.584110054
162805.0,43673.0,29386.0,42.0,46390.0,2.529713689
3023.0,372.0,1067.0,31.0,1077.0,0.145723145
36629.0,3149.0,9240.0,39.0,13376.0,0.607901215
59131.0,8575.0,16998.0,54.0,26929.0,1.833689956
45388.0,5541.0,10665.0,13.0,15848.0,0.625626279
44785.0,7800.0,10058.0,42.0,14817.0,0.695882974
5393.0,1783.0,1941.0,27.0,1956.0,0.12206187
382378.0,72022.0,73222.0,39.0,122068.0,6.346011384
36277.0,4857.0,8966.0,19.0,12256.0,1.356302071
64135.0,8957.0,14882.0,55.0,22912.0,1.467249545
13044.0,1169.0,3320.0,17.0,4959.0,0.191445937
1282.0,222.0,424.0,46.0,449.0,0.082828271
135693.0,28989.0,30378.0,55.0,39992.0,3.104318897
503310.0,93486.0,98279.0,34.0,151561.0,4.632803204
26282.0,6388.0,5592.0,8.0,6408.0,0.410687686
6968.0,1105.0,1842.0,30.0,2411.0,0.367322003
22763.0,1883.0,4515.0,28.0,9764.0,0.754567006
20455.0,2855.0,3404.0,40.0,6801.0,0.648446303
63626.0,5427.0,14291.0,37.0,26793.0,0.686283974
140625.0,27857.0,27113.0,47.0,43770.0,2.388752011
27346.0,5461.0,9026.0,35.0,9318.0,0.535063004
50112.0,6582.0,13829.0,17.0,20089.0,0.735490555
4212.0,605.0,1353.0,46.0,1488.0,0.272131575
1200.0,170.0,454.0,48.0,489.0,0.02186619
97331.0,10072.0,17194.0,53.0,29970.0,1.188287952
13422.0,2060.0,4652.0,37.0,5389.0,0.144772632
18853.0,2613.0,4678.0,13.0,6332.0,0.259868957
53591.0,6853.0,13782.0,36.0,20886.0,0.4552252
1187.0,239.0,415.0,31.0,427.0,0.057219111
16434.0,1696.0,4447.0,5.0,6313.0,0.479852679
32598.0,4527.0,8174.0,29.0,12315.0,0.649145052
37543.0,3012.0,9707.0,37.0,14788.0,0.404947022
29483.0,3078.0,7541.0,27.0,11331.0,0.667300223
18217.0,1733.0,5028.0,47.0,7779.0,0.309446367
20478.0,2089.0,5137.0,55.0,7640.0,0.46848579
25300.0,6589.0,5651.0,50.0,7148.0,0.565544572
34335.0,7753.0,7670.0,17.0,11483.0,0.503932555
3578.0,656.0,1793.0,35.0,1450.0,0.070008609
17761.0,1953.0,5164.0,47.0,7611.0,0.301700441
39383.0,5997.0,12967.0,6.0,14753.0,0.357420454
154475.0,24462.0,30466.0,22.0,60668.0,5.237589104
5180493.0,1361974.0,1005046.0,17.0,1586911.0,76.03375781
72679.0,8706.0,15322.0,40.0,27053.0,2.304005322
622213.0,116085.0,59457.0,49.0,136659.0,10.629037
134214.0,17367.0,21027.0,37.0,45278.0,1.447661605
17987.0,3452.0,5588.0,6.0,5836.0,0.163241036
33700.0,3734.0,10223.0,45.0,14159.0,0.457364657
167529.0,24568.0,39318.0,8.0,58109.0,2.617841007
23878.0,1954.0,5247.0,18.0,9730.0,0.471003207
77296.0,11359.0,11463.0,13.0,28365.0,1.065444806
23537.0,3028.0,5481.0,5.0,9554.0,0.687251582
10105518.0,2177481.0,1800341.0,6.0,2877316.0,91.71263834
19432.0,2568.0,5316.0,19.0,6690.0,0.726511615
16622.0,1882.0,5099.0,42.0,6513.0,0.2582777
85202.0,13367.0,16183.0,28.0,31549.0,2.824347319
3038.0,405.0,1003.0,31.0,1126.0,0.146446217
2806.0,380.0,867.0,31.0,1075.0,0.135262701
4321.0,624.0,1446.0,55.0,1699.0,0.09885375
35185.0,5364.0,8746.0,31.0,13291.0,1.696086288
15042.0,3496.0,5390.0,55.0,5335.0,0.344123609
24032.0,2163.0,6342.0,22.0,10004.0,0.814822731
49615.0,10437.0,9288.0,31.0,15585.0,2.391681716
39583.0,3397.0,10474.0,47.0,17046.0,0.672383793
465735.0,94467.0,95558.0,32.0,135008.0,6.753359487
7790.0,885.0,1998.0,19.0,2792.0,0.291247709
34711.0,4317.0,8041.0,29.0,12666.0,0.691222587
130441.0,15674.0,36302.0,42.0,50764.0,2.026831997
700832.0,205787.0,131932.0,17.0,197045.0,10.28606555
218022.0,46075.0,53519.0,1.0,68790.0,4.505074295
13335.0,1200.0,3354.0,40.0,5750.0,0.422734366
8653.0,985.0,2012.0,18.0,3194.0,0.170683925
43172.0,8372.0,13513.0,30.0,13766.0,2.275836036
1259201.0,407776.0,273867.0,26.0,370560.0,18.13990455
251446.0,24061.0,44560.0,53.0,79300.0,3.06983646
6411.0,942.0,1856.0,47.0,2564.0,0.108901612
9914.0,1272.0,2793.0,29.0,3571.0,0.197423892
742474.0,192281.0,166403.0,36.0,243784.0,6.306896216
434051.0,79756.0,96599.0,22.0,162438.0,14.71682012
13932.0,1264.0,4117.0,54.0,6664.0,0.43204019
4074.0,583.0,1155.0,30.0,1347.0,0.21476318
4903.0,905.0,1425.0,38.0,1703.0,0.251575827
50923.0,7139.0,12307.0,17.0,17568.0,0.747393549
16841.0,2816.0,4624.0,17.0,6621.0,0.247174258
40599.0,3938.0,9162.0,26.0,16787.0,0.584864517
702455.0,280349.0,113026.0,11.0,184189.0,10.0
308570.0,69714.0,58774.0,17.0,95299.0,4.528861761
54793.0,13562.0,8639.0,28.0,17221.0,1.816324296
12392.0,1218.0,3373.0,28.0,5504.0,0.410780404
49568.0,7378.0,11201.0,18.0,17448.0,0.977748847
43545.0,5874.0,10289.0,26.0,15399.0,0.627304254
151132.0,37668.0,34833.0,33.0,45677.0,3.119666071
513607.0,102042.0,97508.0,20.0,167339.0,24.52043634
254607.0,35492.0,46694.0,48.0,84638.0,4.639404226
4280.0,595.0,1351.0,48.0,1710.0,0.077989411
68192.0,8215.0,16363.0,26.0,25894.0,0.982366097
36925.0,4140.0,8512.0,28.0,14890.0,1.224020854
8278.0,1024.0,2362.0,28.0,3608.0,0.274406083
7081.0,1342.0,2625.0,41.0,2450.0,0.103071005
78753.0,15353.0,16826.0,29.0,26592.0,1.56825941
67744.0,12246.0,11458.0,38.0,22233.0,3.47598467
120636.0,17854.0,23997.0,29.0,41462.0,2.40230267
8058.0,1108.0,2184.0,31.0,2721.0,0.38843437
35873.0,4422.0,8587.0,27.0,11253.0,0.811927582
27610.0,6872.0,10267.0,55.0,9725.0,0.631648241
